key;equipmentKey;fault;name;photo;recommandation
-LHXpVqvrR5WwNk2NBRw;-LHXpVhbW3UXEXbfCS9b;;Contrôler l'absence d'encrassement intérieur;;
-LHXpVqvrR5WwNk2NBRx;-LHXpVgFN1WCf_l8nsgg;;Contrôler l'absence d'encrassement intérieur;;
-LHXpVqvrR5WwNk2NBRy;-LHXpVhbW3UXEXbfCS9b;;Si Pservice x Volume > 200 bar.L, contrôler la présence des documents descriptifs d'exploitation;;
-LHXpVqvrR5WwNk2NBRz;-LHXpVgkazBWOir8Cu6T;;Si Pservice x Volume > 200 bar.L, contrôler la présence des documents descriptifs d'exploitation;;
-LHXpVqvrR5WwNk2NBS-;-LHXpVgFN1WCf_l8nsgg;;Si Pservice x Volume > 200 bar.L, contrôler la présence des documents descriptifs d'exploitation;;
-LHXpVqvrR5WwNk2NBS0;-LHXpVhbW3UXEXbfCS9b;L'équipement présente des défauts de fonctionnement;Tester le bon fonctionnement de l'équipement;Diagnostiquer la cause des défauts de fonctionnement et remettre l'équipement en fonctionnement;
-LHXpVqvrR5WwNk2NBS1;-LHXpVgFN1WCf_l8nsgg;;Tester le bon fonctionnement de l'équipement;;
-LHXpVqvrR5WwNk2NBS2;-LHXpVhbW3UXEXbfCS9b;;Mesurer la pression amont et aval de l'équipement ou de ses composants pour vérifier son bon fonctionnement;;
-LHXpVqwYsGMgW-e9msa;-LHXpVgFN1WCf_l8nsgg;;Mesurer la pression amont et aval de l'équipement ou de ses composants pour vérifier son bon fonctionnement;;
-LHXpVqwYsGMgW-e9msb;-LHXpVhbW3UXEXbfCS9b;;Si Pservice x Volume > 200 bar.L, contrôler la réalisation de l'inspection périodique des 40 mois;;
-LHXpVqwYsGMgW-e9msd;-LHXpVgkazBWOir8Cu6T;Absence d’attestation  de réalisation de contrôle sous pression périodique de 40 mois;Si Pservice x Volume > 200 bar.L, contrôler la réalisation de l'inspection périodique des 40 mois;Contrôler la bonne réalisation de l'inspection périodique;
-LHXpVqwYsGMgW-e9mse;-LHXpVgFN1WCf_l8nsgg;;Si Pservice x Volume > 200 bar.L, contrôler la réalisation de l'inspection périodique des 40 mois;;
-LHXpVqwYsGMgW-e9msf;-LHXpVhbW3UXEXbfCS9b;;ESP - Si Pservice x Volume > 200 bar.L, contrôler la réalisation de la requalification décennale;;
-LHXpVqwYsGMgW-e9msg;-LHXpVgFN1WCf_l8nsgg;;ESP - Si Pservice x Volume > 200 bar.L, contrôler la réalisation de la requalification décennale;;
-LHXpVqwYsGMgW-e9msh;-LHXpVhbW3UXEXbfCS9b;;"Tester l'accouplement et les positions ""fin de course"" des vannes motorisées";https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVqwYsGMgW-e9msh%2F011832_Photo%2003-05-2018%2012.19.16.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVqwYsGMgW-e9msi;-LHXpVgFN1WCf_l8nsgg;;"Tester l'accouplement et les positions ""fin de course"" des vannes motorisées";https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVqwYsGMgW-e9msi%2F011804_Photo%2003-05-2018%2009.08.19.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVqwYsGMgW-e9msj;-LHXpVhmqap8Maj7E7Ph;;Contrôler la présence et l'adéquation des fiches de données de sécurité (FDS) des produits utilisés;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVqwYsGMgW-e9msj%2F011834_Photo%2003-05-2018%2012.23.32.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVqwYsGMgW-e9msk;-LHXpVgK1uT9Cn3zKQeW;;Contrôler la présence et l'adéquation des fiches de données de sécurité (FDS) des produits utilisés;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVqwYsGMgW-e9msk%2F011805_Photo%2003-05-2018%2009.10.28.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVqwYsGMgW-e9msl;-LHXpVhmqap8Maj7E7Ph;;Contrôler la présence de la fiche de mise en service et de déclaration de conformité de l'équipement;;
-LHXpVqwYsGMgW-e9msm;-LHXpVgrquB1kJbEshQ3;;Contrôler la présence de la fiche de mise en service et de déclaration de conformité de l'équipement;;
-LHXpVqwYsGMgW-e9msn;-LHXpVgK1uT9Cn3zKQeW;;Contrôler la présence de la fiche de mise en service et de déclaration de conformité de l'équipement;;
-LHXpVqwYsGMgW-e9mso;-LHXpVhmqap8Maj7E7Ph;;Analyser l'adéquation des mesures du titre alcalimétrique (TA et TAC) aux valeurs nominales;;
-LHXpVqwYsGMgW-e9msp;-LHXpVgK1uT9Cn3zKQeW;;Analyser l'adéquation des mesures du titre alcalimétrique (TA et TAC) aux valeurs nominales;;
-LHXpVqwYsGMgW-e9msq;-LHXpVhpTDaHaYChPs5G;;Tester le bon fonctionnement de la permutation des pompes;;
-LHXpVqwYsGMgW-e9msr;-LHXpVhQIdHBXUcOGDkX;;Tester le bon fonctionnement de la permutation des pompes;;
-LHXpVqwYsGMgW-e9mss;-LHXpVgcrAVzkCId6dY8;;Tester le bon fonctionnement de la permutation des pompes;;
-LHXpVqwYsGMgW-e9mst;-LHXpVgYpeSohsKOTeAu;;Tester le bon fonctionnement de la permutation des pompes;;
-LHXpVqwYsGMgW-e9msu;-LHXpVgWdAdVsDOpHCko;;Tester le bon fonctionnement de la permutation des pompes;;
-LHXpVqwYsGMgW-e9msv;-LHXpVgazp99MYC7I0G2;;Contrôler la présence et l'état du flotteur;;
-LHXpVqwYsGMgW-e9msw;-LHXpVhpTDaHaYChPs5G;;Contrôler la présence et l'état des éléments anti vibratiles (plots, manchettes,etc.);;
-LHXpVqxj0DDXetd8TPG;-LHXpVhWqQ3oBvMHKM3v;;Analyser l'adéquation entre l'adressage du matériel et la référence du poste de supervision;;
-LHXpVqxj0DDXetd8TPH;-LHXpVh7IUBx6ITanjU1;;Analyser l'adéquation entre l'adressage du matériel et la référence du poste de supervision;;
-LHXpVqxj0DDXetd8TPI;-LHXpVgfwd7dPLO16XbZ;;Analyser l'adéquation entre l'adressage du matériel et la référence du poste de supervision;;
-LHXpVr5u6ax_dx2g20b;-LHXpVhWqQ3oBvMHKM3v;;Contrôler la présence et l'état des voyants de signalisation;;
-LHXpVr5u6ax_dx2g20c;-LHXpVh4XmE8NCKrKsdL;;Contrôler la présence et l'état des voyants de signalisation;;
-LHXpVr5u6ax_dx2g20d;-LHXpVgfwd7dPLO16XbZ;;Contrôler la présence et l'état des voyants de signalisation;;
-LHXpVr5u6ax_dx2g20e;-LHXpVh7IUBx6ITanjU1;;Contrôler l'état et le raccordement du bus de communication avec la GTB / GTC;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVr5u6ax_dx2g20e%2F011821_Photo%2003-05-2018%2011.11.18.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVr5u6ax_dx2g20f;-LHXpVhWqQ3oBvMHKM3v;;Contrôler la présence d'une procédure de recharge du programme;;
-LHXpVr5u6ax_dx2g20g;-LHXpVh7IUBx6ITanjU1;;Contrôler la présence d'une procédure de recharge du programme;;
-LHXpVr5u6ax_dx2g20h;-LHXpVh4XmE8NCKrKsdL;;Contrôler la présence d'une procédure de recharge du programme;;
-LHXpVr5u6ax_dx2g20i;-LHXpVgfwd7dPLO16XbZ;;Contrôler la présence d'une procédure de recharge du programme;;
-LHXpVr6ekjZ3Q2tIcJE;-LHXpVh7IUBx6ITanjU1;;Contrôler la présence des mots de passe (admin et utilisateur), des sauvegardes, des CD d'installation (système exploitation et logiciel GTC), des clés logiciels et des procédures de redémarrage et d'installation;;
-LHXpVr6ekjZ3Q2tIcJF;-LHXpVgfwd7dPLO16XbZ;;Contrôler la présence des mots de passe (admin et utilisateur), des sauvegardes, des CD d'installation (système exploitation et logiciel GTC), des clés logiciels et des procédures de redémarrage et d'installation;;
-LHXpVr6ekjZ3Q2tIcJG;-LHXpVhWqQ3oBvMHKM3v;;Tester la prise en compte des modifications de paramètres de régulation venant de la GTC;;
-LHXpVr6ekjZ3Q2tIcJH;-LHXpVh7IUBx6ITanjU1;;Tester la prise en compte des modifications de paramètres de régulation venant de la GTC;;
-LHXpVr6ekjZ3Q2tIcJI;-LHXpVgfwd7dPLO16XbZ;;Tester la prise en compte des modifications de paramètres de régulation venant de la GTC;;
-LHXpVr6ekjZ3Q2tIcJJ;-LHXpVhWqQ3oBvMHKM3v;;Analyser les paramètres de régulation de l'équipement (point de consigne, programme horaire, PID, etc.);;
-LHXpVr6ekjZ3Q2tIcJK;-LHXpVh7IUBx6ITanjU1;;Analyser les paramètres de régulation de l'équipement (point de consigne, programme horaire, PID, etc.);;
-LHXpVr6ekjZ3Q2tIcJL;-LHXpVgfwd7dPLO16XbZ;Les paramètres de la cascade chaudières ne sont pas optimisés;Analyser les paramètres de régulation de l'équipement (point de consigne, programme horaire, PID, etc.);Contrôler la cascade pour assurer la condensation des chaudières;
-LHXpVr91dwpnS1ucoQU;-LHXpVhWqQ3oBvMHKM3v;;Contrôler l'horloge interne et l'historique des alarmes sur l'afficheur électronique de l'équipement;;
-LHXpVr91dwpnS1ucoQV;-LHXpVhCx9ZRmMZPM37Z;;Contrôler l'horloge interne et l'historique des alarmes sur l'afficheur électronique de l'équipement;;
-LHXpVrAjfefaTOe99_U;-LHXpVh7IUBx6ITanjU1;;Contrôler l'horloge interne et l'historique des alarmes sur l'afficheur électronique de l'équipement;;
-LHXpVrAjfefaTOe99_V;-LHXpVh4XmE8NCKrKsdL;;Contrôler l'horloge interne et l'historique des alarmes sur l'afficheur électronique de l'équipement;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrAjfefaTOe99_V%2F011820_Photo%2003-05-2018%2011.06.54.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVrAjfefaTOe99_W;-LHXpVgfwd7dPLO16XbZ;;Contrôler l'horloge interne et l'historique des alarmes sur l'afficheur électronique de l'équipement;;
-LHXpVrAjfefaTOe99_X;-LHXpVhWqQ3oBvMHKM3v;;Mesurer la qualité de l'alimentation électrique (U, I, HZ, Taux de distorsion H3);;
-LHXpVrAjfefaTOe99_Y;-LHXpVhCx9ZRmMZPM37Z;;Mesurer la qualité de l'alimentation électrique (U, I, HZ, Taux de distorsion H3);;
-LHXpVrAjfefaTOe99_Z;-LHXpVh7IUBx6ITanjU1;;Mesurer la qualité de l'alimentation électrique (U, I, HZ, Taux de distorsion H3);;
-LHXpVrAjfefaTOe99__;-LHXpVh4XmE8NCKrKsdL;;Mesurer la qualité de l'alimentation électrique (U, I, HZ, Taux de distorsion H3);;
-LHXpVrAjfefaTOe99_a;-LHXpVgfwd7dPLO16XbZ;;Mesurer la qualité de l'alimentation électrique (U, I, HZ, Taux de distorsion H3);;
-LHXpVrAjfefaTOe99_b;-LHXpVhWqQ3oBvMHKM3v;;Contrôler la version du matériel et du programme embarqué;;
-LHXpVrAjfefaTOe99_c;-LHXpVh7IUBx6ITanjU1;;Contrôler la version du matériel et du programme embarqué;;
-LHXpVrAjfefaTOe99_d;-LHXpVh4XmE8NCKrKsdL;;Contrôler la version du matériel et du programme embarqué;;
-LHXpVrAjfefaTOe99_e;-LHXpVgfwd7dPLO16XbZ;;Contrôler la version du matériel et du programme embarqué;;
-LHXpVrAjfefaTOe99_f;-LHXpVhWqQ3oBvMHKM3v;;Tester la modification de consigne en local sur l'équipement;;
-LHXpVrAjfefaTOe99_g;-LHXpVh7IUBx6ITanjU1;;Tester la modification de consigne en local sur l'équipement;;
-LHXpVrAjfefaTOe99_h;-LHXpVh4XmE8NCKrKsdL;;Tester la modification de consigne en local sur l'équipement;;
-LHXpVrAjfefaTOe99_i;-LHXpVgfwd7dPLO16XbZ;;Tester la modification de consigne en local sur l'équipement;;
-LHXpVrAjfefaTOe99_j;-LHXpVhWqQ3oBvMHKM3v;;Tester le forçage d'une sortie d'automate;;
-LHXpVrAjfefaTOe99_k;-LHXpVh7IUBx6ITanjU1;;Tester le forçage d'une sortie d'automate;;
-LHXpVrAjfefaTOe99_l;-LHXpVh4XmE8NCKrKsdL;;Tester le forçage d'une sortie d'automate;;
-LHXpVrAjfefaTOe99_m;-LHXpVgfwd7dPLO16XbZ;;Tester le forçage d'une sortie d'automate;;
-LHXpVrAjfefaTOe99_n;-LHXpVhWqQ3oBvMHKM3v;;Analyser la réaction des boucles de régulation sur changement de la consigne;;
-LHXpVrAjfefaTOe99_o;-LHXpVh7IUBx6ITanjU1;;Analyser la réaction des boucles de régulation sur changement de la consigne;;
-LHXpVrAjfefaTOe99_p;-LHXpVh4XmE8NCKrKsdL;;Analyser la réaction des boucles de régulation sur changement de la consigne;;
-LHXpVrAjfefaTOe99_q;-LHXpVgfwd7dPLO16XbZ;;Analyser la réaction des boucles de régulation sur changement de la consigne;;
-LHXpVrJzK6O22bhVwxS;-LHXpVgkazBWOir8Cu6T;;Contrôler l'absence de bras mort pouvant entraîner une prolifération de bactéries (légionnelles, etc.);;
-LHXpVrJzK6O22bhVwxT;-LHXpVgkazBWOir8Cu6T;;Contrôler la présence d'un plan de repérage de l'équipement et de ses composants;;
-LHXpVrJzK6O22bhVwxU;-LHXpVgrquB1kJbEshQ3;Absence de disconnecteur sur le réseau;Contrôler la présence et l'état d'un disconnecteur/dispositif anti-retour avec la vérification annuelle à jour;Mettre en place un disconnecteur;
-LHXpVrJzK6O22bhVwxV;-LHXpVgkazBWOir8Cu6T;;Contrôler la présence de la signalisation des fluides et du sens de circulation;;
-LHXpVrJzK6O22bhVwxW;-LHXpVgkazBWOir8Cu6T;;Contrôler la présence et l'état des lieux de puisage;;
-LHXpVrJzK6O22bhVwxY;-LHXpVgkazBWOir8Cu6T;Absence de circuit de vidange;Contrôler la présence et l'état du circuit de vidange;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrJzK6O22bhVwxY%2F011814_Photo%2003-05-2018%2010.40.40.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Mettre en place un circuit de vidange
-LHXpVrJzK6O22bhVwx_;-LHXpVgkazBWOir8Cu6T;Absence de contrôle de désinfection anti legionnelle;Si le ballon fait plus de 400L, contrôler que la dernière désinfection bactériologique a été effectuée il y a moins de XX mois;Réaliser une désinfection anti légionnelle ;
-LHXpVrKECqhacCFUjLn;-LHXpVgkazBWOir8Cu6T;Le carnet sanitaire n’est pas à jour;Si volume > 400L, contrôler la présence d'un carnet sanitaire à jour ;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrKECqhacCFUjLn%2F011814_Photo%2003-05-2018%2010.43.56.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Mettre à jour le carnet sanitaire
-LHXpVrKECqhacCFUjLo;-LHXpVgkazBWOir8Cu6T;;Contrôler la présence et l'état d'un disconnecteur/dispositif anti-retour avec la vérification annuelle à jour;;
-LHXpVrKECqhacCFUjLp;-LHXpVgkazBWOir8Cu6T;;Analyser l'adéquation entre la température de départ mesurée et la consigne de température;;
-LHXpVrKECqhacCFUjLq;-LHXpVgrquB1kJbEshQ3;;Contrôler la présence et l'état des évacuations;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrKECqhacCFUjLq%2F011816_Photo%2003-05-2018%2010.48.03.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVrKECqhacCFUjLr;-LHXpVgkazBWOir8Cu6T;;Contrôler la présence et l'état des évacuations;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrKECqhacCFUjLr%2F011814_Photo%2003-05-2018%2010.39.24.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVrKECqhacCFUjLs;-LHXpVgkazBWOir8Cu6T;;Tester le fonctionnement de la production d'eau chaude sanitaire;;
-LHXpVrKECqhacCFUjLu;-LHXpVgkazBWOir8Cu6T;Absence d’analyse d’eau annuelle;Pour les ballons supérieur à 400L, contrôler l'absence de légionnelles par une analyse régulière;Réaliser une analyse d’eau;
-LHXpVrKECqhacCFUjLv;-LHXpVgkazBWOir8Cu6T;;Mesurer la température d'utilisation de l'eau chaude (elle doit être de 50°C dans les pièces destinées à la toilette. Elle peut être portée à 90°C dans les cuisine et buanderie. Elle est limitée à 60°C dans les autres pièces);;
-LHXpVrKECqhacCFUjLw;-LHXpVgkazBWOir8Cu6T;;Mesurer la température de production d'eau chaude sanitaire;;
-LHXpVrKECqhacCFUjLx;-LHXpVhZXZPDQKacyfGA;;Contrôler l'étanchéité et la perméabilité de l'équipement (infiltration, étanchéité à l'air,...);;
-LHXpVrKECqhacCFUjLy;-LHXpVgrquB1kJbEshQ3;;Contrôler l'étanchéité et la perméabilité de l'équipement (infiltration, étanchéité à l'air,...);;
-LHXpVrKECqhacCFUjLz;-LHXpVhZXZPDQKacyfGA;;Contrôler la présence et l'état de l'aération du local;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrKECqhacCFUjLz%2F011831_Photo%2003-05-2018%2012.10.37.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVrKECqhacCFUjM-;-LHXpVgrquB1kJbEshQ3;;Contrôler la présence et l'état de l'aération du local;;
-LHXpVre1b4aw4DthVSU;-LHXpVhZXZPDQKacyfGA;;Contrôler l'affichage des mesures de protection individuelles du personnel à mettre avant intervention sur l'équipement;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVre1b4aw4DthVSU%2F011831_Photo%2003-05-2018%2012.58.26.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVre1b4aw4DthVSV;-LHXpVgrquB1kJbEshQ3;;Contrôler l'affichage des mesures de protection individuelles du personnel à mettre avant intervention sur l'équipement;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVre1b4aw4DthVSV%2F011816_Photo%2003-05-2018%2010.16.25.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVre1b4aw4DthVSW;-LHXpVhZXZPDQKacyfGA;;Contrôler la présence et l'état de l'éclairage de sécurité au dessus des sorties de secours;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVre1b4aw4DthVSW%2F011831_Photo%2003-05-2018%2012.57.39.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVre1b4aw4DthVSX;-LHXpVgrquB1kJbEshQ3;;Contrôler la présence et l'état de l'éclairage de sécurité au dessus des sorties de secours;;
-LHXpVre1b4aw4DthVSY;-LHXpVhZXZPDQKacyfGA;;Contrôler la présence d'extincteurs en adéquation avec les risques du local (Poudre / CO2 / etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVre1b4aw4DthVSY%2F011831_Photo%2003-05-2018%2012.10.46.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVre1b4aw4DthVSZ;-LHXpVgrquB1kJbEshQ3;;Contrôler la présence d'extincteurs en adéquation avec les risques du local (Poudre / CO2 / etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVre1b4aw4DthVSZ%2F011816_Photo%2003-05-2018%2010.20.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signatur;
-LHXpVre1b4aw4DthVSa;-LHXpVhZXZPDQKacyfGA;Absence de barre anti panique;Tester le bon fonctionnement de l'accès (verrouillage, commande d'ouverture et de fermeture, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVre1b4aw4DthVSa%2F011831_Photo%2003-05-2018%2012.10.59.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Mettre en place une barre anti-panique
-LHXpVre1b4aw4DthVSb;-LHXpVgrquB1kJbEshQ3;;Tester le bon fonctionnement de l'accès (verrouillage, commande d'ouverture et de fermeture, etc.);;
-LHXpVrfp47x1kxxqSVQ;-LHXpVgrquB1kJbEshQ3;;Contrôler la conformité du cheminement des canalisations (voir aide);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrfp47x1kxxqSVQ%2F011816_Photo%2003-05-2018%2010.18.40.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVrfp47x1kxxqSVR;-LHXpVgrquB1kJbEshQ3;;Contrôler la présence et l'état d'un évent purge réseau gaz ramené à l'extérieur pour éviter le classement en zone ATEX;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrfp47x1kxxqSVR%2F011816_Photo%2003-05-2018%2010.19.46.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVrfp47x1kxxqSVS;-LHXpVgrquB1kJbEshQ3;;En cas d'extinction automatique, tester que le déclenchement du système est couplé à la coupure de l'alimentation du GAZ;;
-LHXpVrfp47x1kxxqSVT;-LHXpVgrquB1kJbEshQ3;;Mise en dépression assurée par un dispositif mécanique : tester que le dispositif d'arrêt ou d'incident met en sécurité l'installation;;
-LHXpVrfp47x1kxxqSVU;-LHXpVgrquB1kJbEshQ3;;Contrôler l'absence d'équipements non dédiés exclusivement à la production de chauffage;;
-LHXpVrfp47x1kxxqSVV;-LHXpVgrquB1kJbEshQ3;;Contrôler l'adéquation du type d'éclairage au local (ATEX);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrfp47x1kxxqSVV%2F011816_Photo%2003-05-2018%2010.17.56.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVrfp47x1kxxqSVW;-LHXpVgrquB1kJbEshQ3;;Contrôler la présence et l'implantation des systèmes de traitement d'eau (biocide, conditionnement, adoucisseur);;
-LHXpVrfp47x1kxxqSVX;-LHXpVgrquB1kJbEshQ3;;Pchaufferie > 400 kW : Contrôler la présence du livret de chaufferie et la pertinence des informations renseignées;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrfp47x1kxxqSVX%2F011816_Photo%2003-05-2018%2010.48.30.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVrfp47x1kxxqSVZ;-LHXpVgrquB1kJbEshQ3;;Contrôler la présence et l'état de l'éclairage (voir aide);;
-LHXpVrfp47x1kxxqSV_;-LHXpVgrquB1kJbEshQ3;;Contrôler la présence et l'état des organes de coupures du fluide primaire (voir aide);;
-LHXpVrfp47x1kxxqSVa;-LHXpVgrquB1kJbEshQ3;;Contrôler la présence, l'état et le repérage des coupures électriques à l'extérieur du local (voir aide);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrfp47x1kxxqSVa%2F011816_Photo%2003-05-2018%2010.18.59.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVrfp47x1kxxqSVb;-LHXpVgrquB1kJbEshQ3;;Contrôler la présence de moyens de lutte contre l'incendie (voir aide);;
-LHXpVrfp47x1kxxqSVc;-LHXpVgrquB1kJbEshQ3;;Chaufferie en sous-sol : contrôler la présence, le repérage et la conformité du raccord gaine pompiers (voir aide);;
-LHXpVrgAV5Ux9E3Knz_;-LHXpVgrquB1kJbEshQ3;;Contrôler la présence, la conformité et l'état de la ventilation basse et la ventilation haute (voir aide);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrgAV5Ux9E3Knz_%2F011816_Photo%2003-05-2018%2010.20.46.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVrgAV5Ux9E3Knzc;-LHXpVgrquB1kJbEshQ3;Absence de bac de rétention sur les produits corrosifs;Contrôler l'absence de combustible et de produit toxique ou corrosif entreposé dans le local (voir aide);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrgAV5Ux9E3Knzc%2F011816_Photo%2003-05-2018%2010.17.28.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Mettre en place un bac de rétention
-LHXpVrgAV5Ux9E3Knzd;-LHXpVgrquB1kJbEshQ3;;Contrôler la conformité des évacuations du local (voir aide);;
-LHXpVrgAV5Ux9E3Knze;-LHXpVgrquB1kJbEshQ3;;Mesurer la température ambiante (5°C < T < 30°C);;
-LHXpVrgAV5Ux9E3Knzg;-LHXpVgrquB1kJbEshQ3;;Contrôler l'accessibilité au local, le sens d'ouverture et la présence d'une barre anti-panique sur l'issue de secours (voir aide);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrgAV5Ux9E3Knzg%2F011816_Photo%2003-05-2018%2010.21.10.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVrgAV5Ux9E3Knzh;-LHXpVgrquB1kJbEshQ3;;Contrôler la disposition, l'agencement et l'accessibilité aux équipements (voir aide);;
-LHXpVrgAV5Ux9E3Knzi;-LHXpVgrquB1kJbEshQ3;;Tester les interrupteurs force et éclairage à l'entrée de la chaufferie (si autorisation) et s'assurer que tous les équipements de la chaufferie ne sont plus alimentés.;;
-LHXpVrgAV5Ux9E3Knzj;-LHXpVi3A3FHFG-ker3W;;Contrôler l'état des flexibles (propreté, vétusté, aspect, impacts, etc.);;
-LHXpVrgAV5Ux9E3Knzk;-LHXpVh3Z9dBETXscxsk;;Contrôler l'état des flexibles (propreté, vétusté, aspect, impacts, etc.);;
-LHXpVrgAV5Ux9E3Knzl;-LHXpVh7IUBx6ITanjU1;;Tester le bon fonctionnement de l'éclairage de l'équipement;;
-LHXpVrh5HVMG5vgqg-l;-LHXpVh4XmE8NCKrKsdL;;Tester le bon fonctionnement de l'éclairage de l'équipement;;
-LHXpVrh5HVMG5vgqg-m;-LHXpVhWqQ3oBvMHKM3v;;Contrôler l'identification des sources et la date de mise en service des batteries et/ou piles;;
